5,0,19,54,200
5,0,76,53,200
5,0,29,45,200
5,0,57,23,200
5,0,47,56,200
5,0,39,72,200
5,0,56,11,200
5,0,8,89,200
5,0,13,64,200
5,0,15,74,200
5,0,59,23,200
5,0,62,55,200
5,0,38,96,200
5,0,16,59,200
5,0,63,41,200
5,0,56,98,200
5,0,93,16,200
5,0,75,17,200
5,0,46,97,200
5,0,23,42,200
5,0,89,90,200
5,0,89,63,200
5,0,24,99,200
5,0,45,58,200
5,0,67,25,200
5,0,94,33,200
5,0,27,49,200
5,0,94,50,200
5,0,19,63,200
5,0,56,63,200
5,0,5,21,200
5,0,80,46,200
5,0,26,34,200
5,0,28,67,200
5,0,92,31,200
5,0,16,77,200
5,0,88,78,200
5,0,72,80,200
5,0,39,71,200
5,0,45,76,200
5,0,74,53,200
5,0,94,19,200
5,0,17,84,200
5,0,23,26,200
5,0,72,5,200
5,0,67,67,200
5,0,93,17,200
5,0,66,74,200
5,0,6,86,200
5,0,50,30,200
5,0,50,98,200
5,0,29,56,200
5,0,60,64,200
5,0,64,29,200
5,0,77,39,200
5,0,74,3,200
5,0,86,36,200
5,0,71,92,200
5,0,97,35,200
5,0,64,43,200
5,0,85,61,200
5,0,63,62,200
5,0,58,98,200
5,0,41,66,200
5,0,3,49,200
5,0,76,75,200
5,0,78,85,200
5,0,8,95,200
5,0,27,23,200
5,0,79,6,200
5,0,64,51,200
5,0,89,10,200
5,0,1,23,200
5,0,57,93,200
5,0,76,84,200
5,0,45,15,200
5,0,87,25,200
5,0,40,82,200
5,0,33,35,200
5,0,12,14,200
5,0,10,70,200
5,0,85,40,200
5,0,56,2,200
5,0,23,92,200
5,0,25,19,200
5,0,7,58,200
5,0,60,90,200
5,0,64,28,200
5,0,59,53,200
5,0,86,99,200
5,0,63,96,200
5,0,26,32,200
5,0,35,3,200
5,0,59,52,200
5,0,33,7,200
5,0,75,33,200
5,0,81,5,200
5,0,69,35,200
5,0,99,95,200
5,0,56,49,200
5,0,25,63,200
5,0,51,66,200
5,0,80,16,200
5,0,55,51,200
5,0,90,21,200
5,0,91,76,200
5,0,71,33,200
5,0,93,78,200
5,0,49,41,200
5,0,18,10,200
5,0,38,48,200
5,0,77,49,200
5,0,90,16,200
5,0,91,83,200
5,0,10,17,200
5,0,26,65,200
5,0,44,46,200
5,0,72,12,200
5,0,57,62,200
5,0,28,84,200
5,0,91,80,200
5,0,28,45,200
5,0,20,24,200
5,0,9,46,200
5,0,29,99,200
5,0,64,18,200
5,0,10,13,200
5,0,90,8,200
5,0,91,69,200
5,0,0,82,200
5,0,97,54,200
5,0,94,29,200
5,0,1,89,200
5,0,71,90,200
5,0,28,57,200
5,0,66,95,200
5,0,64,59,200
5,0,80,40,200
5,0,69,57,200
5,0,99,98,200
5,0,3,86,200
5,0,64,34,200
5,0,60,7,200
5,0,21,0,200
5,0,86,95,200
5,0,58,5,200
5,0,11,2,200
5,0,93,96,200
5,0,99,97,200
5,0,74,12,200
5,0,53,72,200
5,0,34,90,200
5,0,45,59,200
5,0,38,19,200
5,0,21,67,200
5,0,11,35,200
5,0,71,49,200
5,0,58,85,200
5,0,7,63,200
5,0,0,3,200
5,0,55,73,200
5,0,16,92,200
5,0,19,69,200
5,0,42,72,200
5,0,25,30,200
5,0,27,17,200
5,0,45,60,200
5,0,99,80,200
5,0,97,8,200
5,0,10,8,200
5,0,94,2,200
5,0,23,88,200
5,0,71,57,200
5,0,56,77,200
5,0,58,49,200
5,0,63,28,200
5,0,34,95,200
5,0,52,14,200
5,0,37,57,200
5,0,53,33,200
5,0,83,6,200
5,0,95,1,200
5,0,1,73,200
5,0,79,51,200
5,0,64,35,200
5,0,87,66,200
5,0,60,11,200
5,0,17,12,200
5,0,41,47,200
5,0,23,71,200
5,0,49,28,200
5,0,97,11,200
5,0,35,93,200
5,0,68,6,200
5,0,42,13,200
5,0,73,92,200
5,0,71,15,200
5,0,32,62,200
5,0,93,45,200
5,0,56,19,200
5,0,73,20,200
5,0,9,80,200
5,0,92,23,200
5,0,79,92,200
5,0,2,57,200
5,0,66,36,200
5,0,40,62,200
5,0,27,71,200
5,0,12,92,200
5,0,59,54,200
5,0,1,9,200
5,0,66,33,200
5,0,77,43,200
5,0,62,13,200
5,0,87,16,200
5,0,95,62,200
5,0,79,5,200
5,0,33,50,200
5,0,27,87,200
5,0,28,49,200
5,0,94,93,200
5,0,51,63,200
5,0,19,53,200
5,0,10,58,200
5,0,19,61,200
5,0,9,74,200
5,0,67,84,200
5,0,71,52,200
5,0,63,31,200
5,0,93,24,200
5,0,76,74,200
5,0,30,63,200
5,0,29,4,200
5,0,17,42,200
5,0,53,71,200
5,0,57,7,200
5,0,0,5,200
5,0,72,82,200
5,0,26,75,200
5,0,81,87,200
5,0,10,30,200
5,0,82,43,200
5,0,25,70,200
5,0,50,31,200
5,0,59,49,200
5,0,91,29,200
5,0,90,0,200
5,0,20,86,200
5,0,99,47,200
5,0,2,31,200
5,0,25,80,200
5,0,87,47,200
5,0,47,44,200
5,0,99,17,200
5,0,10,16,200
5,0,19,62,200
5,0,26,50,200
5,0,60,23,200
5,0,8,47,200
5,0,52,64,200
5,0,49,39,200
5,0,98,65,200
5,0,18,82,200
5,0,25,61,200
5,0,80,96,200
5,0,97,59,200
5,0,49,90,200
5,0,77,42,200
5,0,85,26,200
5,0,62,93,200
5,0,27,26,200
5,0,27,92,200
5,0,30,38,200
5,0,24,9,200
5,0,26,83,200
5,0,25,44,200
5,0,30,32,200
5,0,97,3,200
5,0,19,92,200
5,0,40,85,200
5,0,0,40,200
5,0,16,17,200
5,0,5,36,200
5,0,49,53,200
5,0,76,59,200
5,0,75,50,200
5,0,96,40,200
5,0,41,63,200
5,0,20,16,200
5,0,92,8,200
5,0,67,55,200
5,0,80,87,200
5,0,52,63,200
5,0,38,69,200
5,0,90,83,200
5,0,91,56,200
5,0,55,60,200
5,0,14,54,200
5,0,81,14,200
5,0,22,52,200
5,0,95,63,200
5,0,32,24,200
5,0,88,89,200
5,0,72,13,200
5,0,26,33,200
5,0,35,25,200
5,0,47,18,200
5,0,21,8,200
5,0,99,43,200
5,0,88,96,200
5,0,88,81,200
5,0,59,43,200
5,0,75,24,200
5,0,27,59,200
5,0,87,65,200
5,0,29,84,200
5,0,4,93,200
5,0,15,98,200
5,0,10,80,200
5,0,70,21,200
5,0,44,25,200
5,0,53,43,200
5,0,92,63,200
5,0,76,8,200
5,0,95,7,200
5,0,5,91,200
5,0,61,70,200
5,0,87,92,200
5,0,36,78,200
5,0,19,37,200
5,0,13,55,200
5,0,14,17,200
5,0,42,82,200
5,0,57,12,200
5,0,70,93,200
5,0,45,25,200
5,0,8,12,200
5,0,48,85,200
5,0,98,68,200
5,0,42,23,200
5,0,29,1,200
5,0,5,18,200
5,0,98,98,200
5,0,83,40,200
5,0,73,11,200
5,0,67,53,200
5,0,22,53,200
5,0,48,3,200
5,0,43,92,200
5,0,74,65,200
5,0,56,95,200
5,0,51,3,200
5,0,44,57,200
5,0,39,11,200
5,0,54,88,200
5,0,71,21,200
5,0,38,76,200
5,0,7,24,200
5,0,80,81,200
5,0,16,41,200
5,0,66,21,200
5,0,91,99,200
5,0,96,84,200
5,0,55,80,200
5,0,50,51,200
5,0,65,68,200
5,0,25,2,200
5,0,21,79,200
5,0,91,41,200
5,0,42,61,200
5,0,8,5,200
5,0,5,13,200
5,0,19,68,200
5,0,61,10,200
5,0,92,51,200
5,0,74,80,200
5,0,37,56,200
5,0,17,88,200
5,0,87,20,200
5,0,17,94,200
5,0,23,36,200
5,0,46,29,200
5,0,14,12,200
5,0,39,67,200
5,0,84,30,200
5,0,68,54,200
5,0,90,66,200
5,0,80,95,200
5,0,71,58,200
5,0,70,11,200
5,0,62,89,200
5,0,73,81,200
5,0,23,37,200
5,0,54,91,200
5,0,21,94,200
5,0,90,11,200
5,0,85,74,200
5,0,96,6,200
5,0,8,71,200
5,0,32,21,200
5,0,73,96,200
5,0,58,21,200
5,0,20,33,200
5,0,36,15,200
5,0,9,22,200
5,0,96,9,200
5,0,98,28,200
5,0,60,12,200
5,0,9,10,200
5,0,18,78,200
5,0,4,11,200
5,0,47,62,200
5,0,44,18,200
5,0,80,72,200
5,0,46,0,200
5,0,27,9,200
5,0,22,62,200
5,0,55,7,200
5,0,70,70,200
5,0,62,87,200
5,0,87,48,200
5,0,17,95,200
5,0,76,52,200
5,0,28,29,200
5,0,65,89,200
5,0,75,92,200
5,0,6,3,200
5,0,43,37,200
5,0,64,92,200
5,0,99,25,200
5,0,74,67,200
5,0,91,1,200
5,0,21,2,200
5,0,24,11,200
5,0,64,77,200
5,0,80,89,200
5,0,15,30,200
5,0,83,76,200
5,0,81,73,200
5,0,47,73,200
5,0,27,88,200
5,0,80,23,200
5,0,79,11,200
5,0,98,27,200
5,0,99,57,200
5,0,15,23,200
5,0,20,25,200
5,0,7,43,200
5,0,78,3,200
5,0,2,0,200
5,0,25,25,200
5,0,38,10,200
5,0,52,56,200
5,0,62,59,200
5,0,58,90,200
5,0,83,83,200
5,0,16,2,200
5,0,67,7,200
5,0,12,32,200
5,0,89,24,200
5,0,24,70,200
5,0,94,68,200
5,0,6,58,200
5,0,3,41,200
5,0,28,55,200
5,0,55,95,200
5,0,83,96,200
5,0,84,67,200
5,0,72,45,200
5,0,98,75,200
5,0,53,85,200
5,0,66,48,200
5,0,17,72,200
5,0,90,28,200
5,0,44,4,200
5,0,95,98,200
5,0,55,52,200
5,0,64,54,200
5,0,88,20,200
5,0,0,2,200
5,0,34,51,200
5,0,29,51,200
5,0,47,9,200
5,0,16,86,200
5,0,88,65,200
5,0,71,61,200
5,0,54,65,200
5,0,33,49,200
5,0,76,35,200
5,0,70,82,200
5,0,12,82,200
5,0,99,26,200
5,0,58,35,200
5,0,88,0,200
5,0,76,96,200
5,0,46,37,200
5,0,57,26,200
5,0,73,66,200
5,0,72,64,200
5,0,38,37,200
5,0,90,64,200
5,0,67,46,200
5,0,90,69,200
5,0,53,53,200
5,0,55,24,200
5,0,28,91,200
5,0,36,89,200
5,0,14,64,200
5,0,56,21,200
5,0,46,44,200
5,0,35,24,200
5,0,20,65,200
5,0,36,17,200
5,0,95,48,200
5,0,35,19,200
5,0,80,92,200
5,0,6,57,200
5,0,81,37,200
5,0,76,60,200
5,0,39,34,200
5,0,16,87,200
5,0,75,11,200
5,0,94,6,200
5,0,69,80,200
5,0,4,63,200
5,0,22,84,200
5,0,86,13,200
5,0,93,62,200
5,0,39,33,200
5,0,8,86,200
5,0,49,77,200
5,0,71,68,200
5,0,64,15,200
5,0,69,19,200
5,0,0,30,200
5,0,20,88,200
5,0,66,9,200
5,0,74,0,200
5,0,44,53,200
5,0,18,38,200
5,0,4,67,200
5,0,35,98,200
5,0,52,51,200
5,0,60,37,200
5,0,97,94,200
5,0,60,94,200
5,0,69,74,200
5,0,35,63,200
5,0,5,20,200
5,0,61,77,200
5,0,56,20,200
5,0,38,32,200
5,0,49,95,200
5,0,57,90,200
5,0,80,9,200
5,0,58,52,200
5,0,34,57,200
5,0,47,67,200
5,0,35,1,200
5,0,86,58,200
5,0,40,36,200
5,0,56,51,200
5,0,59,77,200
5,0,82,17,200
5,0,12,73,200
5,0,5,60,200
5,0,76,17,200
5,0,86,27,200
5,0,21,17,200
5,0,15,9,200
5,0,26,61,200
5,0,73,17,200
5,0,40,71,200
5,0,88,24,200
5,0,4,97,200
5,0,40,26,200
5,0,0,72,200
5,0,26,97,200
5,0,74,24,200
5,0,26,7,200
5,0,97,69,200
5,0,51,71,200
5,0,65,22,200
5,0,56,71,200
5,0,4,47,200
5,0,85,7,200
5,0,0,25,200
5,0,38,9,200
5,0,9,72,200
5,0,76,48,200
5,0,80,27,200
5,0,87,51,200
5,0,84,18,200
5,0,14,10,200
5,0,9,29,200
5,0,16,64,200
5,0,5,17,200
5,0,94,52,200
5,0,27,86,200
5,0,13,43,200
5,0,53,78,200
5,0,68,94,200
5,0,25,51,200
5,0,28,56,200
5,0,52,8,200
5,0,97,24,200
5,0,24,67,200
5,0,3,95,200
5,0,38,97,200
5,0,11,67,200
5,0,2,95,200
5,0,99,61,200
5,0,93,56,200
5,0,17,17,200
5,0,13,6,200
5,0,11,95,200
5,0,86,4,200
5,0,90,1,200
5,0,56,73,200
5,0,55,46,200
5,0,53,91,200
5,0,31,23,200
5,0,35,71,200
5,0,14,95,200
5,0,71,27,200
5,0,69,54,200
5,0,0,87,200
10,0,13,73,200
10,0,46,68,200
10,0,70,42,200
10,0,17,80,200
10,0,53,37,200
10,0,74,6,200
10,0,79,74,200
10,0,61,73,200
10,0,97,67,200
10,0,34,67,200
10,0,42,52,200
10,0,26,94,200
10,0,36,39,200
10,0,72,75,200
10,0,35,31,200
10,0,47,72,200
10,0,25,56,200
10,0,7,14,200
10,0,64,49,200
10,0,74,58,200
10,0,20,46,200
10,0,29,55,200
10,0,83,45,200
10,0,3,8,200
10,0,15,72,200
10,0,42,51,200
10,0,84,20,200
10,0,34,17,200
10,0,91,25,200
10,0,30,13,200
10,0,72,32,200
10,0,20,92,200
10,0,66,64,200
10,0,32,74,200
10,0,64,27,200
10,0,69,65,200
10,0,2,66,200
10,0,27,89,200
10,0,17,19,200
10,0,60,43,200
10,0,72,33,200
10,0,83,4,200
10,0,39,36,200
10,0,80,30,200
10,0,14,33,200
10,0,50,61,200
10,0,13,50,200
10,0,2,3,200
10,0,93,5,200
10,0,52,67,200
10,0,64,85,200
10,0,93,7,200
10,0,34,89,200
10,0,54,47,200
10,0,89,26,200
10,0,28,11,200
10,0,50,62,200
10,0,13,42,200
10,0,9,75,200
10,0,73,25,200
10,0,0,47,200
10,0,42,71,200
10,0,79,26,200
10,0,61,55,200
10,0,38,11,200
10,0,83,3,200
10,0,84,32,200
10,0,3,23,200
10,0,35,56,200
10,0,87,61,200
10,0,11,24,200
10,0,2,69,200
10,0,71,38,200
10,0,70,96,200
10,0,21,47,200
10,0,18,77,200
10,0,43,95,200
10,0,74,1,200
10,0,10,5,200
10,0,22,8,200
10,0,43,45,200
10,0,2,21,200
10,0,43,51,200
10,0,34,37,200
10,0,59,69,200
10,0,43,84,200
10,0,74,87,200
10,0,79,17,200
10,0,6,6,200
10,0,28,72,200
10,0,9,23,200
10,0,43,62,200
10,0,70,2,200
10,0,96,36,200
10,0,52,46,200
10,0,47,50,200
10,0,42,20,200
10,0,67,64,200
10,0,68,76,200
10,0,92,24,200
10,0,26,90,200
10,0,69,70,200
10,0,45,38,200
10,0,32,81,200
10,0,67,58,200
10,0,80,75,200
10,0,21,12,200
10,0,26,2,200
10,0,54,61,200
10,0,2,51,200
10,0,90,65,200
10,0,62,30,200
10,0,38,50,200
10,0,10,3,200
10,0,95,74,200
10,0,76,95,200
10,0,73,16,200
10,0,16,37,200
10,0,80,86,200
10,0,87,85,200
10,0,35,97,200
10,0,19,17,200
10,0,22,82,200
10,0,35,62,200
10,0,93,76,200
10,0,1,29,200
10,0,32,19,200
10,0,61,65,200
10,0,72,26,200
10,0,74,91,200
10,0,89,86,200
10,0,79,68,200
10,0,2,12,200
10,0,37,23,200
10,0,26,59,200
10,0,7,85,200
10,0,56,4,200
10,0,26,82,200
10,0,34,98,200
10,0,83,16,200
10,0,78,55,200
10,0,31,63,200
10,0,13,53,200
10,0,48,2,200
10,0,69,14,200
10,0,89,99,200
10,0,95,42,200
10,0,73,19,200
10,0,28,1,200
10,0,31,5,200
10,0,71,99,200
10,0,41,76,200
10,0,91,87,200
10,0,9,86,200
10,0,11,68,200
10,0,15,79,200
10,0,73,28,200
10,0,5,25,200
10,0,97,90,200
10,0,14,38,200
10,0,63,21,200
10,0,10,4,200
10,0,0,37,200
10,0,28,47,200
10,0,37,95,200
10,0,99,91,200
10,0,38,99,200
10,0,8,17,200
10,0,33,8,200
10,0,23,32,200
10,0,67,48,200
10,0,27,15,200
10,0,72,57,200
10,0,22,44,200
10,0,9,55,200
10,0,4,25,200
10,0,2,74,200
10,0,86,15,200
10,0,33,41,200
10,0,80,49,200
10,0,69,89,200
10,0,47,8,200
10,0,18,49,200
10,0,62,99,200
10,0,46,80,200
10,0,79,71,200
10,0,91,21,200
10,0,92,59,200
10,0,1,62,200
10,0,48,16,200
10,0,54,35,200
10,0,8,85,200
10,0,39,89,200
10,0,34,93,200
10,0,79,22,200
10,0,67,95,200
10,0,65,69,200
10,0,87,3,200
10,0,25,23,200
10,0,73,79,200
10,0,2,47,200
10,0,39,97,200
10,0,16,83,200
10,0,74,95,200
10,0,51,44,200
10,0,35,65,200
10,0,95,53,200
10,0,76,63,200
10,0,5,93,200
10,0,89,4,200
10,0,74,68,200
10,0,60,22,200
10,0,5,31,200
10,0,14,25,200
10,0,18,79,200
10,0,21,27,200
10,0,76,86,200
10,0,24,0,200
10,0,4,41,200
10,0,69,6,200
10,0,86,87,200
10,0,63,14,200
10,0,29,47,200
10,0,79,89,200
10,0,92,61,200
10,0,81,64,200
10,0,74,60,200
10,0,48,39,200
10,0,61,20,200
10,0,40,29,200
10,0,60,40,200
10,0,1,54,200
10,0,70,71,200
10,0,11,76,200
10,0,73,8,200
10,0,97,57,200
10,0,19,81,200
10,0,27,47,200
10,0,27,55,200
10,0,85,92,200
10,0,57,97,200
10,0,24,94,200
10,0,92,32,200
10,0,87,10,200
10,0,57,89,200
10,0,57,53,200
10,0,59,99,200
10,0,18,11,200
10,0,48,5,200
10,0,14,11,200
10,0,40,54,200
10,0,4,88,200
10,0,59,37,200
10,0,78,59,200
10,0,89,51,200
10,0,28,61,200
10,0,68,36,200
10,0,25,71,200
10,0,95,90,200
10,0,33,30,200
10,0,58,1,200
10,0,86,28,200
10,0,50,15,200
10,0,43,32,200
10,0,92,35,200
10,0,93,83,200
10,0,88,55,200
10,0,44,16,200
10,0,56,70,200
10,0,70,38,200
10,0,43,46,200
10,0,88,19,200
10,0,34,87,200
10,0,73,33,200
10,0,91,50,200
10,0,88,64,200
10,0,80,78,200
10,0,14,30,200
10,0,63,1,200
10,0,8,57,200
10,0,60,27,200
10,0,13,41,200
10,0,32,94,200
10,0,32,66,200
10,0,7,57,200
10,0,46,59,200
10,0,82,10,200
10,0,3,16,200
10,0,37,17,200
10,0,28,13,200
10,0,9,19,200
10,0,82,62,200
10,0,15,12,200
10,0,12,29,200
10,0,45,3,200
10,0,14,86,200
10,0,55,12,200
10,0,89,49,200
10,0,2,6,200
10,0,50,69,200
10,0,67,69,200
10,0,32,7,200
10,0,88,68,200
10,0,9,84,200
10,0,99,15,200
10,0,42,46,200
10,0,35,33,200
10,0,51,25,200
10,0,46,17,200
10,0,23,9,200
10,0,75,48,200
10,0,62,1,200
10,0,25,6,200
10,0,66,93,200
10,0,10,12,200
10,0,84,7,200
10,0,48,52,200
10,0,97,56,200
10,0,55,0,200
10,0,18,26,200
10,0,19,64,200
10,0,79,43,200
10,0,4,7,200
10,0,39,92,200
10,0,54,6,200
10,0,18,24,200
10,0,27,29,200
10,0,57,17,200
10,0,96,61,200
10,0,10,11,200
10,0,9,91,200
10,0,16,54,200
10,0,10,10,200
10,0,11,37,200
10,0,7,26,200
10,0,59,64,200
10,0,67,86,200
10,0,50,42,200
10,0,13,47,200
10,0,36,84,200
10,0,29,76,200
10,0,61,63,200
10,0,5,10,200
10,0,83,65,200
10,0,61,23,200
10,0,75,19,200
10,0,30,17,200
10,0,5,49,200
10,0,47,70,200
10,0,21,43,200
10,0,2,55,200
10,0,91,30,200
10,0,18,75,200
10,0,42,49,200
10,0,21,31,200
10,0,29,92,200
10,0,89,73,200
10,0,35,7,200
10,0,95,41,200
10,0,9,15,200
10,0,57,45,200
10,0,84,95,200
10,0,92,77,200
10,0,58,2,200
10,0,4,37,200
10,0,65,41,200
10,0,2,64,200
10,0,48,42,200
10,0,33,16,200
10,0,45,14,200
10,0,64,96,200
10,0,8,63,200
10,0,0,45,200
10,0,58,37,200
10,0,82,83,200
10,0,17,5,200
10,0,81,97,200
10,0,61,31,200
10,0,3,13,200
10,0,75,54,200
10,0,36,82,200
10,0,57,36,200
10,0,68,40,200
10,0,80,22,200
10,0,91,75,200
10,0,96,81,200
10,0,41,35,200
10,0,19,28,200
10,0,11,38,200
10,0,71,19,200
10,0,34,19,200
10,0,59,44,200
10,0,74,51,200
10,0,11,53,200
10,0,93,26,200
10,0,41,65,200
10,0,83,57,200
10,0,66,47,200
10,0,12,51,200
10,0,40,30,200
